201306.0,164.97,AK
201307.0,165.5,AK
201308.0,165.35,AK
201309.0,164.79,AK
201310.0,164.15,AK
201311.0,163.67,AK
201312.0,163.43,AK
201401.0,163.49,AK
201402.0,164.13,AK
201403.0,165.39,AK
201404.0,166.81,AK
201405.0,168.13,AK
201406.0,169.22,AK
201407.0,169.89,AK
201408.0,170.01,AK
201409.0,169.57,AK
201410.0,168.77,AK
201411.0,167.9,AK
201412.0,167.33,AK
201501.0,167.27,AK
201502.0,167.75,AK
201503.0,168.85,AK
201504.0,170.51,AK
201505.0,172.41,AK
201506.0,174.07,AK
201507.0,175.09,AK
201508.0,175.51,AK
201509.0,175.48,AK
201510.0,175.12,AK
201511.0,174.85,AK
201512.0,174.69,AK
201601.0,174.56,AK
201602.0,174.65,AK
201603.0,175.15,AK
201604.0,176.04,AK
201605.0,177.02,AK
201606.0,177.49,AK
201607.0,177.19,AK
201608.0,176.37,AK
201609.0,175.46,AK
201610.0,174.85,AK
201611.0,174.61,AK
201612.0,174.61,AK
201701.0,174.85,AK
201702.0,175.52,AK
201703.0,176.55,AK
201704.0,177.79,AK
201705.0,179.0,AK
201706.0,179.91,AK
201707.0,180.47,AK
201708.0,180.77,AK
201709.0,180.86,AK
201710.0,180.64,AK
201711.0,180.19,AK
201712.0,180.14,AK
199401.0,78.52,AL
199402.0,78.79,AL
199403.0,79.41,AL
199404.0,80.12,AL
199405.0,80.63,AL
199406.0,80.9,AL
199407.0,81.03,AL
199408.0,81.1,AL
199409.0,81.23,AL
199410.0,81.53,AL
199411.0,81.97,AL
199412.0,82.34,AL
199501.0,82.51,AL
199502.0,82.6,AL
199503.0,82.71,AL
199504.0,82.9,AL
199505.0,83.16,AL
199506.0,83.5,AL
199507.0,83.89,AL
199508.0,84.25,AL
199509.0,84.36,AL
199510.0,84.32,AL
199511.0,84.39,AL
199512.0,84.53,AL
199601.0,84.73,AL
199602.0,85.07,AL
199603.0,85.69,AL
199604.0,86.48,AL
199605.0,87.03,AL
199606.0,87.29,AL
199607.0,87.39,AL
199608.0,87.51,AL
199609.0,87.77,AL
199610.0,87.99,AL
199611.0,87.91,AL
199612.0,87.77,AL
199701.0,87.9,AL
199702.0,88.31,AL
199703.0,88.84,AL
199704.0,89.3,AL
199705.0,89.71,AL
199706.0,90.12,AL
199707.0,90.43,AL
199708.0,90.52,AL
199709.0,90.4,AL
199710.0,90.36,AL
199711.0,90.5,AL
199712.0,90.64,AL
199801.0,90.69,AL
199802.0,90.8,AL
199803.0,91.2,AL
199804.0,91.76,AL
199805.0,92.22,AL
199806.0,92.51,AL
199807.0,92.82,AL
199808.0,93.09,AL
199809.0,93.25,AL
199810.0,93.49,AL
199811.0,93.75,AL
199812.0,93.89,AL
199901.0,94.0,AL
199902.0,94.3,AL
199903.0,94.82,AL
199904.0,95.31,AL
199905.0,95.74,AL
199906.0,96.18,AL
199907.0,96.47,AL
199908.0,96.7,AL
199909.0,96.91,AL
199910.0,97.14,AL
199911.0,97.43,AL
199912.0,97.62,AL
200001.0,97.71,AL
200002.0,97.88,AL
200003.0,98.2,AL
200004.0,98.78,AL
200005.0,99.55,AL
200006.0,100.01,AL
200007.0,100.01,AL
200008.0,99.83,AL
200009.0,99.84,AL
200010.0,99.99,AL
200011.0,100.07,AL
200012.0,100.0,AL
200101.0,99.92,AL
200102.0,100.03,AL
200103.0,100.41,AL
200104.0,101.04,AL
200105.0,101.6,AL
200106.0,101.86,AL
200107.0,101.97,AL
200108.0,102.03,AL
200109.0,102.1,AL
200110.0,102.19,AL
200111.0,102.2,AL
200112.0,102.19,AL
200201.0,102.29,AL
200202.0,102.5,AL
200203.0,102.87,AL
200204.0,103.43,AL
200205.0,104.06,AL
200206.0,104.49,AL
200207.0,104.82,AL
200208.0,105.09,AL
200209.0,105.22,AL
200210.0,105.51,AL
200211.0,105.91,AL
200212.0,106.13,AL
200301.0,106.17,AL
200302.0,106.1,AL
200303.0,106.08,AL
200304.0,106.41,AL
200305.0,107.09,AL
200306.0,107.97,AL
200307.0,108.85,AL
200308.0,109.33,AL
200309.0,109.39,AL
200310.0,109.31,AL
200311.0,109.35,AL
200312.0,109.53,AL
200401.0,109.85,AL
200402.0,110.21,AL
200403.0,110.52,AL
200404.0,111.14,AL
200405.0,112.37,AL
200406.0,113.82,AL
200407.0,114.73,AL
200408.0,114.89,AL
200409.0,114.87,AL
200410.0,115.22,AL
200411.0,115.71,AL
200412.0,115.83,AL
200501.0,115.86,AL
200502.0,116.27,AL
200503.0,117.33,AL
200504.0,118.87,AL
200505.0,120.45,AL
200506.0,121.74,AL
200507.0,122.6,AL
